group,text,expected,owner,action,review
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 37.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 38.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 39.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 40.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 41.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 42.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 43.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 44.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 45.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 46.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 47.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 48.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 49.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 50.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 51.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 52.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 53.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 54.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 55.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 56.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 57.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 58.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 59.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 60.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 61.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 62.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 63.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 64.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 65.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 66.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 67.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 68.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 69.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 70.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 71.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 72.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 73.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 74.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 75.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 76.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This caller is pretending to be official support and requested account access from a customer; RC4 development 77.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,The account is posing as a business representative and sends messages to a resident; RC4 development 78.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,This profile impersonates a government office and collects payments from a visitor; RC4 development 79.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
general_entity_deception_and_misuse,Evidence indicates the message falsely represents a company and requests credentials from a seller; RC4 development 80.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 1 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 2 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 3 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 4 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 5 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 6 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 7 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 8 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 9 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 10 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 11 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 12 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 13 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 14 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 15 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 16 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 17 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 18 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 19 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 20 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 21 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 22 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 23 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 24 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 25 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 26 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 27 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 28 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 29 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 30 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 31 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 32 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 33 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 34 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 35 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 36 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 37 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 38 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 39 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 40 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 41 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 42 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 43 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 44 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 45 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 46 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 47 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 48 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 49 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 50 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 51 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 52 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 53 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 54 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 55 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 56 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 57 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 58 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 59 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 60 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 61 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 62 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 63 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 64 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 65 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 66 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 67 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 68 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 69 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 70 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 71 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 72 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 73 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 74 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 75 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 76 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone is impersonating me using a cloned account and sends messages to contacts; RC4 development 77 for a customer.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,The profile is posing as her and using her photo to request account access; RC4 development 78 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Someone has stolen my identity and opened an account in my name; RC4 development 79 for a visitor.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
person_and_identity_theft_regression,Evidence indicates this user uses personal information without permission and opened a new account; RC4 development 80 for a seller.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 1 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 2 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 3 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 4 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 5 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 6 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 7 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 8 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 9 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 10 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 11 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 12 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 13 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 14 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 15 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 16 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 17 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 18 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 19 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 20 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 21 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 22 for a resident.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"A cloned profile is reported, but profile provenance is unknown; RC4 development 23 for a visitor.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,Only a screenshot is available for a possible impersonating account and identity remains unverified; RC4 development 24 for a seller.,Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,"This caller may be pretending to be official support, but authenticity is unclear; RC4 development 25 for a customer.",Uncertain,Normal/Ignore,Allow,False
identity_and_authorization_uncertainty,A possible fake account is posing as a company while authorization cannot be verified; RC4 development 26 for a resident.,Uncertain,Normal/Ignore,Allow,False
