group,text,expected,owner,action,review
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 18 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 19 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 20 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 21 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 22 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 23 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 24 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 25 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 26 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 27 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 28 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 29 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 30 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 31 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 32 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 33 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 34 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 35 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 36 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 37 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 38 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 39 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 40 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 41 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 42 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 43 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 44 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 45 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 46 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 47 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 48 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 49 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 50 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 51 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 52 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 53 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 54 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 55 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 56 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,Someone is impersonating me using a cloned account; RC2 development 57 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,This person is pretending to be me and created a fake profile; RC2 development 58 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,They are posing as me while using my photograph; RC2 development 59 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_first_person_impersonation,The attacker is impersonating us using the cloned account; RC2 development 60 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 1 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 2 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 3 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 4 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 5 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 6 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 7 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 8 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 9 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 10 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 11 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 12 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 13 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 14 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 15 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 16 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 17 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 18 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 19 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 20 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 21 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 22 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 23 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 24 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 25 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 26 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 27 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 28 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 29 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 30 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 31 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 32 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 33 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 34 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 35 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 36 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 37 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 38 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 39 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 40 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 41 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 42 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 43 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 44 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 45 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 46 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 47 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 48 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 49 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 50 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 51 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 52 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 53 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 54 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 55 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 56 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,Someone has been impersonating him using his photograph; RC2 development 57 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,This account is pretending to be her and created a fake account; RC2 development 58 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,They are impersonating our company using a cloned account; RC2 development 59 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_third_person_and_company_impersonation,The profile is posing as our company and created a fake profile; RC2 development 60 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 1 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 2 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 3 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 4 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 5 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 6 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 7 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 8 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 9 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 10 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 11 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 12 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 13 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 14 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 15 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 16 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 17 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 18 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 19 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 20 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 21 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 22 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 23 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 24 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 25 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 26 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 27 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 28 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 29 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 30 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 31 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 32 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 33 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 34 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 35 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 36 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 37 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 38 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 39 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 40 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 41 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 42 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 43 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 44 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 45 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 46 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 47 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 48 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 49 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 50 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 51 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 52 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 53 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 54 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 55 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 56 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone has stolen my identity and opened an account in my name; RC2 development 57 for a shopper.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The fraudster committed identity fraud and made purchases in my name; RC2 development 58 for an employee.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,The attacker used a stolen identity and ran up charges in my name; RC2 development 59 for a resident.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_identity_theft_transactions,Someone is committing identity theft and claimed benefits in my name; RC2 development 60 for a subscriber.,Identity Theft & Impersonation,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"This person may be impersonating me, but identity remains unverified; RC2 development 1 for a shopper.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,The profile might be impersonating her and could be authorized; RC2 development 2 for an employee.,Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"Someone is possibly impersonating our company, but authenticity is uncertain; RC2 development 3 for a resident.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"The account is pretending to be him, but there is not enough evidence to verify; RC2 development 4 for a subscriber.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"This person may be impersonating me, but identity remains unverified; RC2 development 5 for a shopper.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,The profile might be impersonating her and could be authorized; RC2 development 6 for an employee.,Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"Someone is possibly impersonating our company, but authenticity is uncertain; RC2 development 7 for a resident.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"The account is pretending to be him, but there is not enough evidence to verify; RC2 development 8 for a subscriber.",Uncertain,Normal/Ignore,Allow,False
natural_uncertain_impersonation,"This person may be impersonating me, but identity remains unverified; RC2 development 9 for a shopper.",Uncertain,Normal/Ignore,Allow,False
